-250	-250	-0.0135488388370591
-246	-250	-0.000617933539616774
-242	-250	0.192235644632343
-238	-250	-0.0786259680217667
-234	-250	-0.133982819513442
-230	-250	0.0165306365258161
-226	-250	-0.115329257791819
-222	-250	0.111697252112515
-218	-250	-0.00711205853691562
-214	-250	-0.196798836869559
-210	-250	0.0538259839670524
-206	-250	0.00422187717510513
-202	-250	0.0234368456720087
-198	-250	-0.0901340754140871
-194	-250	-0.00617723805065094
-190	-250	-0.121651912715435
-186	-250	-0.0263949284423197
-182	-250	0.00998801419075480
-178	-250	0.0751449720572842
-174	-250	0.114552064653199
-170	-250	-0.242908003797636
-166	-250	0.114741073555259
-162	-250	0.0104096023073377
-158	-250	0.195340165594392
-154	-250	-0.0211796800342830
-150	-250	-0.175372188569676
-146	-250	-0.181085761091340
-142	-250	-0.0625211953953715
-138	-250	0.0830107739077633
-134	-250	-0.0135166597876059
-130	-250	0.178555519116464
-126	-250	0.151899518770608
-122	-250	0.101258346102111
-118	-250	0.0264414246743150
-114	-250	0.115230578912827
-110	-250	-0.00194575182692820
-106	-250	0.0238225614403272
-102	-250	0.00805159152028701
-98	-250	-0.0331105084180137
-94	-250	-0.00660879451860209
-90	-250	-0.107240188403255
-86	-250	0.105149592499110
-82	-250	0.0466610903932202
-78	-250	0.108678493981745
-74	-250	-0.232037790361446
-70	-250	-0.0207427417449909
-66	-250	0.0879328737139551
-62	-250	0.115041489657687
-58	-250	0.0907234013812998
-54	-250	-0.0435192421722661
-50	-250	0.135040351724128
-46	-250	0.000967184244837862
-42	-250	-0.0906344881204773
-38	-250	-0.0188400598305265
-34	-250	0.00441649958041828
-30	-250	-0.00165781332128417
-26	-250	0.0867721445765083
-22	-250	0.00788457165526145
-18	-250	0.188539050971493
-14	-250	-0.157006104702428
-10	-250	-0.116107014410680
-6	-250	0.189659996152293
-2	-250	0.0821355532322192
2	-250	0.0695138315014058
6	-250	0.104059114798103
10	-250	-0.0934829071050441
14	-250	0.0752613835842709
18	-250	0.0467657960883314
22	-250	-0.115161086723682
26	-250	0.134161108813657
30	-250	-0.0614486363152857
34	-250	0.142938249207311
38	-250	0.0344590321088512
42	-250	0.0638460314354164
46	-250	0.0636952461500593
50	-250	-0.0260251428325288
54	-250	-0.0486084191150145
58	-250	0.0804347637762765
62	-250	-0.201451908428655
66	-250	-0.148219367967330
70	-250	0.00285190404774693
74	-250	-0.0674134088659773
78	-250	0.00912117239100212
82	-250	-0.0441064495437117
86	-250	0.0450545483815128
90	-250	-0.0117272398160063
94	-250	-0.00510976977702431
98	-250	-0.246873619918915
102	-250	0.0556960417635511
106	-250	0.138308477767459
110	-250	0.0940774353275407
114	-250	-0.00945191702872349
118	-250	0.00440408783266895
122	-250	-0.226704484341777
126	-250	0.0933741090715994
130	-250	0.00426002751191025
134	-250	0.000803171215729079
138	-250	-0.0145179813531534
142	-250	0.0790287734366977
146	-250	0.258824850021454
150	-250	-0.0610876175342470
154	-250	-0.227012235153655
158	-250	0.166404118809956
162	-250	0.104473758472806
166	-250	-0.174251156843668
170	-250	0.152586803785176
174	-250	0.0835945251127481
178	-250	-0.170318930931054
182	-250	-0.161607345662291
186	-250	-0.248882592409810
190	-250	0.100397507451910
194	-250	-0.144021756937624
198	-250	-0.0699937131689360
202	-250	-0.00407462133933499
206	-250	0.153238900588554
210	-250	-0.0395604078766494
214	-250	-0.114524366091424
218	-250	-0.00207363216697871
